symbol,window_index,p99_upper,p95_upper,p90_upper,placebo_mean,p90_lower,p95_lower,p99_lower,n,actual_median_abs_price_change
DFII10,8,0.22999999999999998,0.20999999999999996,0.20000000000000018,0.14849,0.10000000000000009,0.09499999999999986,0.08000000000000007,5000,0.13000000000000034
DFII10,9,0.24,0.21999999999999997,0.20499999999999996,0.153648,0.10499999999999998,0.09999999999999987,0.08999999999999986,5000,0.1499999999999999
DFII10,10,0.25,0.22999999999999998,0.2150000000000002,0.15779,0.1100000000000001,0.10000000000000009,0.09000000000000008,5000,0.18999999999999995
DFII10,11,0.26,0.22999999999999998,0.21999999999999975,0.164998,0.12,0.10999999999999999,0.0900000000000003,5000,0.18999999999999995
DFII10,12,0.2549999999999999,0.24,0.2250000000000001,0.17378500000000002,0.1200000000000001,0.10999999999999999,0.09000000000000008,5000,0.18000000000000016
DFII10,13,0.265,0.24,0.22999999999999998,0.177997,0.1250000000000001,0.1200000000000001,0.10000000000000009,5000,0.1900000000000004
DFII10,14,0.28,0.2500000000000001,0.24,0.181629,0.13000000000000012,0.1200000000000001,0.09999999999999998,5000,0.15999999999999992
DFII10,15,0.28,0.255,0.2400000000000002,0.188701,0.13000000000000034,0.12499999999999989,0.10497499999999987,5000,0.18999999999999995
DFII20,-15,0,0,0,0,0,0,0,5000,0
DFII20,-14,0.050000000000000044,0.04499999999999993,0.040000000000000036,0.03126899999999999,0.020000000000000018,0.020000000000000018,0.019999999999999796,5000,0.0299999999999998
DFII20,-13,0.06999999999999984,0.06000000000000005,0.06000000000000005,0.044750000000000005,0.030000000000000027,0.029999999999999805,0.020000000000000018,5000,0.04999999999999982
DFII20,-12,0.08000000000000007,0.07000000000000028,0.06999999999999995,0.050374,0.030000000000000138,0.030000000000000027,0.025000000000000022,5000,0.05000000000000026
DFII20,-11,0.09499999999999986,0.08499999999999996,0.08000000000000007,0.058694,0.040000000000000036,0.040000000000000036,0.030000000000000027,5000,0.04000000000000003
DFII20,-10,0.10000000000000009,0.0900000000000003,0.08999999999999986,0.06581100000000001,0.04499999999999993,0.040000000000000036,0.03000000000000025,5000,0.05000000000000004
