symbol,window_index,p99_upper,p95_upper,p90_upper,placebo_mean,p90_lower,p95_lower,p99_lower,n,actual_median_abs_price_change
DGS10,7,0.40000000000000013,0.3500000000000001,0.3350000000000002,0.22364799999999999,0.1299999999999999,0.1150000000000002,0.08999999999999986,5000,0.23499999999999988
DGS10,8,0.3949999999999998,0.3600000000000001,0.3399999999999994,0.22627899999999998,0.13999999999999968,0.1200000000000001,0.09999999999999964,5000,0.2250000000000001
DGS10,9,0.41500000000000026,0.36999999999999966,0.345,0.232434,0.13999999999999968,0.1200000000000001,0.10000000000000007,5000,0.22999999999999998
DGS10,10,0.4200000000000004,0.375,0.35499999999999976,0.24134899999999998,0.14000000000000057,0.1299999999999999,0.10999999999999945,5000,0.26000000000000023
DGS10,11,0.41999999999999993,0.38500000000000023,0.3600000000000003,0.24751599999999999,0.15000000000000013,0.13999999999999968,0.1200000000000001,5000,0.28000000000000025
DGS10,12,0.4299999999999997,0.3799999999999999,0.35999999999999943,0.256029,0.1599999999999997,0.14500000000000002,0.1200000000000001,5000,0.27500000000000013
DGS10,13,0.43999999999999995,0.3849999999999998,0.3600000000000003,0.263662,0.16999999999999993,0.15000000000000036,0.11999999999999988,5000,0.27
DGS10,14,0.43500000000000005,0.38500000000000023,0.3600000000000003,0.270494,0.16999999999999993,0.15999999999999992,0.1299999999999999,5000,0.31000000000000005
DGS10,15,0.4300500000000012,0.3900000000000002,0.3799999999999999,0.279536,0.17999999999999972,0.16000000000000014,0.1299999999999999,5000,0.355
DGS20,-15,0,0,0,0,0,0,0,5000,0
DGS20,-14,0.07000000000000028,0.06499999999999972,0.06000000000000005,0.039776000000000006,0.02000000000000046,0.02000000000000024,0.01999999999999957,5000,0.03000000000000025
DGS20,-13,0.09999999999999964,0.08999999999999986,0.08000000000000007,0.057231,0.03000000000000025,0.0299999999999998,0.02000000000000046,5000,0.04999999999999982
DGS20,-12,0.1200000000000001,0.10999999999999945,0.10000000000000007,0.06618799999999998,0.04000000000000003,0.03000000000000025,0.02999999999999936,5000,0.029999999999999805
DGS20,-11,0.1299999999999999,0.1200000000000001,0.1150000000000002,0.079778,0.04499999999999993,0.04000000000000003,0.03000000000000025,5000,0.054999999999999716
DGS20,-10,0.15500000000000003,0.13999999999999968,0.1299999999999999,0.08924399999999999,0.05000000000000026,0.04999999999999982,0.03500000000000014,5000,0.06999999999999984
DGS20,-9,0.16999999999999993,0.15000000000000036,0.14499999999999957,0.09850400000000002,0.0600000000000005,0.05999999999999961,0.04000000000000003,5000,0.07499999999999929
DGS20,-8,0.18000000000000016,0.16000000000000014,0.15000000000000036,0.11078500000000004,0.07000000000000028,0.06500000000000039,0.05999999999999961,5000,0.11499999999999977
DGS20,-7,0.18999999999999995,0.17000000000000037,0.1649999999999996,0.12333000000000004,0.08499999999999996,0.07500000000000018,0.06000000000000005,5000,0.10000000000000009
DGS20,-6,0.21499999999999964,0.19000000000000017,0.17999999999999972,0.135502,0.08999999999999986,0.08000000000000007,0.0600000000000005,5000,0.09499999999999975
DGS20,-5,0.22502500000000109,0.2050000000000003,0.1950000000000001,0.14076599999999997,0.08499999999999996,0.07500000000000018,0.0600000000000005,5000,0.14499999999999957
DGS20,-4,0.23502500000000084,0.21499999999999983,0.20000000000000015,0.14691,0.09499999999999977,0.08000000000000007,0.06000000000000027,5000,0.1200000000000001
DGS20,-3,0.25,0.2250000000000001,0.21499999999999983,0.150676,0.09499999999999977,0.08999999999999986,0.07000000000000028,5000,0.16999999999999993
DGS20,-2,0.2650000000000001,0.23499999999999988,0.22000000000000064,0.15341200000000002,0.09499999999999977,0.08499999999999996,0.0699999999999994,5000,0.18999999999999995
DGS20,-1,0.27,0.2400000000000002,0.2299999999999995,0.15899300000000002,0.08999999999999986,0.08000000000000007,0.06499999999999995,5000,0.18000000000000016
DGS20,0,0.2899999999999998,0.26000000000000023,0.24499999999999988,0.16354100000000002,0.09000000000000075,0.08000000000000007,0.06500000000000017,5000,0.14500000000000002
DGS20,1,0.30000000000000027,0.2699999999999998,0.25500000000000034,0.169999,0.0950000000000002,0.08499999999999996,0.06500000000000017,5000,0.18999999999999995
DGS20,2,0.3199999999999994,0.2799999999999998,0.2599999999999998,0.17615600000000003,0.10000000000000007,0.08999999999999986,0.0699999999999994,5000,0.23999999999999977
DGS20,3,0.3200000000000003,0.28000000000000025,0.2650000000000001,0.180788,0.10000000000000052,0.09000000000000052,0.08000000000000007,5000,0.22999999999999998
DGS20,4,0.3300000000000005,0.29499999999999993,0.27999999999999936,0.186875,0.11000000000000032,0.09999999999999964,0.08000000000000007,5000,0.18500000000000005
DGS20,5,0.345,0.3099999999999996,0.2899999999999996,0.190839,0.11000000000000032,0.10000000000000052,0.08999999999999986,5000,0.1549999999999998
DGS20,6,0.3500000000000001,0.31499999999999995,0.29000000000000004,0.19489399999999998,0.1200000000000001,0.10499999999999998,0.08000000000000007,5000,0.17999999999999972
DGS20,7,0.3599999999999999,0.3100000000000005,0.29000000000000004,0.19561900000000002,0.11000000000000032,0.09999999999999964,0.08000000000000007,5000,0.20999999999999996
DGS20,8,0.3700000000000001,0.3100000000000005,0.29000000000000004,0.19975299999999999,0.11999999999999988,0.10000000000000052,0.08000000000000007,5000,0.21499999999999983
DGS20,9,0.3700000000000001,0.33000000000000007,0.30499999999999994,0.20723699999999998,0.1200000000000001,0.10999999999999988,0.08999999999999986,5000,0.1899999999999995
DGS20,10,0.3699999999999999,0.3300000000000005,0.3100000000000005,0.21587399999999998,0.1299999999999999,0.11000000000000032,0.08499999999999996,5000,0.19500000000000006
DGS20,11,0.3700250000000009,0.33000000000000007,0.32000000000000006,0.220204,0.13999999999999968,0.12500000000000044,0.10000000000000052,5000,0.21999999999999975
DGS20,12,0.3799999999999999,0.3400000000000001,0.3200000000000003,0.227466,0.1299999999999999,0.1200000000000001,0.09999999999999964,5000,0.2250000000000001
DGS20,13,0.3799999999999999,0.3400000000000003,0.32499999999999973,0.231686,0.1299999999999999,0.11999999999999987,0.08999999999999986,5000,0.23999999999999977
DGS20,14,0.4049999999999998,0.35999999999999943,0.33525000000000127,0.236007,0.14000000000000057,0.1299999999999999,0.09997499999999965,5000,0.26000000000000023
DGS20,15,0.3999999999999999,0.36499999999999977,0.34999999999999964,0.24020200000000003,0.13999999999999968,0.125,0.08999999999999986,5000,0.29499999999999993
DGS30,-15,0,0,0,0,0,0,0,5000,0
DGS30,-14,0.06999999999999984,0.06000000000000027,0.05999999999999961,0.03896800000000003,0.024999999999999897,0.02000000000000046,0.02000000000000001,5000,0.03500000000000014
DGS30,-13,0.0950000000000002,0.08500000000000019,0.08000000000000007,0.056092000000000024,0.03000000000000025,0.0299999999999998,0.02000000000000024,5000,0.05500000000000016
DGS30,-12,0.1150000000000002,0.10499999999999998,0.10000000000000007,0.06553500000000001,0.03500000000000014,0.03000000000000025,0.02000000000000046,5000,0.04499999999999993
DGS30,-11,0.1349999999999998,0.1200000000000001,0.11000000000000032,0.07903000000000002,0.04999999999999982,0.04000000000000003,0.03000000000000025,5000,0.06000000000000005
DGS30,-10,0.15000000000000013,0.13000000000000078,0.1299999999999999,0.08997600000000004,0.05000000000000004,0.04499999999999993,0.03500000000000014,5000,0.08000000000000007
DGS30,-9,0.16502500000000103,0.1499999999999999,0.14000000000000057,0.09875800000000005,0.06000000000000005,0.05500000000000016,0.04999999999999982,5000,0.07000000000000028
DGS30,-8,0.17999999999999972,0.16000000000000014,0.15000000000000036,0.11051800000000005,0.07500000000000018,0.07000000000000028,0.0550000000000006,5000,0.05000000000000026
DGS30,-7,0.1899999999999995,0.17000000000000037,0.1600000000000006,0.123296,0.08000000000000007,0.07000000000000028,0.0600000000000005,5000,0.09499999999999975
DGS30,-6,0.20999999999999996,0.18999999999999997,0.17999999999999972,0.13198400000000005,0.08999999999999986,0.07999999999999963,0.06499999999999995,5000,0.08000000000000052
DGS30,-5,0.21999999999999975,0.20000000000000015,0.19499999999999984,0.13622299999999998,0.08999999999999986,0.07999999999999985,0.06000000000000027,5000,0.135
DGS30,-4,0.22999999999999976,0.2050000000000003,0.19525000000000134,0.143477,0.08499999999999952,0.07499999999999973,0.05999999999999983,5000,0.10499999999999976
DGS30,-3,0.2400000000000002,0.21999999999999975,0.20499999999999985,0.14365799999999998,0.08999999999999986,0.08000000000000007,0.0699749999999994,5000,0.15999999999999992
DGS30,-2,0.25499999999999967,0.23,0.2149999999999994,0.144223,0.08999999999999986,0.08000000000000007,0.06499999999999995,5000,0.1800000000000006
DGS30,-1,0.2699999999999998,0.2400000000000002,0.2250000000000001,0.14794900000000002,0.08999999999999986,0.08000000000000007,0.06000000000000005,5000,0.17500000000000004
DGS30,0,0.29000000000000004,0.2549999999999999,0.23999999999999977,0.151433,0.08999999999999986,0.08000000000000007,0.05999999999999983,5000,0.13500000000000045
DGS30,1,0.30000000000000004,0.2650000000000001,0.2450000000000001,0.157112,0.08999999999999986,0.08000000000000007,0.06499999999999995,5000,0.17499999999999982
DGS30,2,0.3049999999999997,0.2699999999999996,0.2450000000000001,0.16322,0.0950000000000002,0.08500000000000041,0.06500000000000017,5000,0.2200000000000002
DGS30,3,0.30000000000000027,0.27,0.25,0.17060099999999997,0.10000000000000052,0.0900000000000003,0.07000000000000028,5000,0.20999999999999996
DGS30,4,0.31000000000000005,0.28000000000000025,0.27,0.177963,0.10999999999999945,0.0900000000000003,0.08000000000000007,5000,0.18999999999999995
DGS30,5,0.33000000000000007,0.29499999999999993,0.2799999999999998,0.18410600000000002,0.10999999999999988,0.09999999999999964,0.08000000000000007,5000,0.15999999999999992
DGS30,6,0.33999999999999986,0.3049999999999997,0.2849999999999997,0.190117,0.10999999999999988,0.09999999999999964,0.08000000000000007,5000,0.18500000000000005
DGS30,7,0.34502500000000075,0.30999999999999983,0.28500000000000014,0.190626,0.115,0.10499999999999954,0.08000000000000007,5000,0.2000000000000004
DGS30,8,0.3500000000000001,0.3049999999999997,0.2849999999999997,0.196675,0.1200000000000001,0.10999999999999945,0.08499999999999996,5000,0.2150000000000003
DGS30,9,0.35999999999999943,0.31000000000000005,0.29000000000000004,0.204948,0.12499999999999999,0.11000000000000032,0.08997499999999986,5000,0.19999999999999973
DGS30,10,0.35999999999999943,0.3250000000000002,0.2999999999999998,0.21293199999999998,0.1299999999999999,0.1200000000000001,0.09997499999999965,5000,0.20000000000000018
DGS30,11,0.3600000000000003,0.3200000000000003,0.30499999999999994,0.21864999999999998,0.13999999999999968,0.12500000000000044,0.09999999999999964,5000,0.20500000000000007
DGS30,12,0.3600000000000003,0.33000000000000007,0.31999999999999984,0.22685599999999997,0.1349999999999998,0.1200000000000001,0.08999999999999986,5000,0.22499999999999987
DGS30,13,0.3700250000000009,0.3350000000000004,0.3200000000000003,0.229582,0.13000000000000075,0.11000000000000032,0.09997499999999965,5000,0.25000000000000044
DGS30,14,0.3900000000000001,0.35000000000000053,0.33999999999999964,0.23254799999999998,0.13000000000000078,0.115,0.08000000000000007,5000,0.27
DGS30,15,0.4049999999999998,0.35000000000000053,0.33999999999999986,0.235678,0.12499999999999978,0.10999999999999988,0.08000000000000007,5000,0.28500000000000036
DGS5,-15,0,0,0,0,0,0,0,5000,0
DGS5,-14,0.08000000000000007,0.07000000000000028,0.0699999999999994,0.04627000000000001,0.0299999999999998,0.02499999999999991,0.02000000000000001,5000,0.03000000000000025
DGS5,-13,0.1200000000000001,0.105,0.09999999999999964,0.06524800000000001,0.04000000000000003,0.04000000000000003,0.03000000000000025,5000,0.04499999999999993
DGS5,-12,0.1399999999999999,0.125,0.1200000000000001,0.078175,0.04000000000000003,0.04000000000000003,0.03499999999999992,5000,0.04499999999999993
DGS5,-11,0.16000000000000014,0.14000000000000057,0.135,0.09465899999999998,0.0550000000000006,0.04999999999999982,0.04000000000000003,5000,0.04499999999999993
DGS5,-10,0.17999999999999972,0.1599999999999997,0.1499999999999999,0.104217,0.0600000000000005,0.05999999999999961,0.04999999999999982,5000,0.04499999999999993
DGS5,-9,0.19999999999999973,0.17999999999999972,0.16999999999999993,0.118917,0.07000000000000028,0.06500000000000039,0.05497499999999972,5000,0.10999999999999945
DGS5,-8,0.2149999999999994,0.19000000000000017,0.1800000000000006,0.13187399999999996,0.08000000000000007,0.07499999999999996,0.06000000000000005,5000,0.16000000000000014
DGS5,-7,0.2250000000000001,0.20999999999999977,0.19999999999999973,0.14276999999999998,0.08999999999999986,0.08000000000000007,0.06000000000000005,5000,0.13999999999999968
DGS5,-6,0.25,0.2250000000000001,0.2100000000000004,0.15163399999999996,0.08999999999999986,0.08000000000000007,0.06999999999999984,5000,0.13999999999999968
DGS5,-5,0.2650000000000001,0.23500000000000032,0.22000000000000064,0.15620599999999998,0.09999999999999964,0.08999999999999986,0.06999999999999984,5000,0.17999999999999972
DGS5,-4,0.27499999999999947,0.24999999999999956,0.23000000000000043,0.167326,0.11000000000000032,0.09999999999999988,0.08000000000000007,5000,0.17999999999999972
DGS5,-3,0.29499999999999993,0.2599999999999998,0.2400000000000002,0.177138,0.1200000000000001,0.10999999999999988,0.08497499999999975,5000,0.16500000000000004
DGS5,-2,0.3099999999999996,0.27000000000000046,0.2599999999999998,0.18707399999999996,0.10999999999999988,0.09999999999999964,0.07500000000000018,5000,0.18999999999999995
DGS5,-1,0.3100000000000005,0.29000000000000004,0.2749999999999999,0.19691699999999995,0.11999999999999966,0.10000000000000007,0.07999999999999963,5000,0.23499999999999988
DGS5,0,0.33000000000000007,0.2999999999999998,0.29000000000000004,0.206741,0.12474999999999968,0.10987499999999951,0.08500000000000041,5000,0.21999999999999975
DGS5,1,0.33999999999999986,0.30500000000000016,0.29499999999999993,0.21600999999999998,0.14000000000000057,0.1299999999999999,0.0950000000000002,5000,0.2699999999999996
DGS5,2,0.35000000000000053,0.32499999999999996,0.31000000000000005,0.22665499999999997,0.1499999999999999,0.13000000000000012,0.10000000000000052,5000,0.23499999999999988
DGS5,3,0.36502500000000104,0.33499999999999996,0.31999999999999984,0.23325399999999996,0.1499999999999999,0.1299999999999999,0.09999999999999988,5000,0.2649999999999997
DGS5,4,0.3900000000000001,0.3550000000000002,0.3400000000000001,0.24141400000000002,0.1499999999999999,0.13000000000000012,0.10000000000000007,5000,0.22499999999999964
DGS5,5,0.4050250000000008,0.3700000000000001,0.3500000000000003,0.24213200000000001,0.14000000000000057,0.1299999999999999,0.10000000000000007,5000,0.29000000000000004
DGS5,6,0.4100250000000007,0.3799999999999999,0.3600000000000003,0.242634,0.14999999999999947,0.13500000000000023,0.1200000000000001,5000,0.29000000000000004
DGS5,7,0.44000000000000017,0.3999999999999999,0.3650000000000002,0.24510300000000002,0.14500000000000043,0.135,0.11000000000000032,5000,0.30000000000000027
DGS5,8,0.43000000000000016,0.3899999999999997,0.3650000000000002,0.248997,0.1549999999999998,0.13999999999999968,0.1200000000000001,5000,0.25
DGS5,9,0.4500000000000002,0.3999999999999999,0.375,0.254712,0.1599999999999997,0.14999999999999947,0.1200000000000001,5000,0.2749999999999999
DGS5,10,0.46,0.41000000000000014,0.3849999999999998,0.2637,0.16500000000000004,0.1549999999999998,0.12997499999999945,5000,0.3150000000000004
DGS5,11,0.4650250000000004,0.4099999999999997,0.385,0.272803,0.16999999999999993,0.15000000000000036,0.1299999999999999,5000,0.31000000000000005
DGS5,12,0.4650000000000003,0.41999999999999993,0.39999999999999947,0.27828699999999995,0.17500000000000027,0.16000000000000014,0.1299999999999999,5000,0.31999999999999984
DGS5,13,0.47,0.4200000000000004,0.395,0.28695,0.18499999999999983,0.16999999999999993,0.14000000000000012,5000,0.29499999999999993
DGS5,14,0.47999999999999954,0.42000000000000043,0.40500000000000025,0.290191,0.19000000000000017,0.17999999999999972,0.14999999999999947,5000,0.2799999999999998
DGS5,15,0.4900000000000002,0.4400000000000004,0.41500000000000026,0.298529,0.19999999999999973,0.18000000000000016,0.15000000000000036,5000,0.33000000000000007
